Feature,Importance
D_N_0_pfam,0.03947868214022532
hmmScoreWT,0.036675515081661926
bpsh_0,0.03038073080612666
D_D_0_pfam,0.02926254016216055
allHomologs_0,0.02155429763811296
A_Y_1_pfam,0.02057056905429795
hmmScoreMUT,0.020545614215521545
orthologs_0,0.01896400563299653
D_A_0_pfam,0.018751308591355206
A_MUT,0.01793309784389434
D_H_2_pfam,0.016845038790275685
D_I_0_pfam,0.016369791959277222
D_K_0_pfam,0.016191222697652295
specParalogs_0,0.015828994696347763
D_Q_0_pfam,0.014903045366107884
eukaryotes_0,0.014746290593803337
A_K_0_pfam,0.013753182469561073
D_K_1_pfam,0.013360940082524184
A_H_1_pfam,0.013348302870801599
D_S_0_pfam,0.013157294273644999
D_V_-2_pfam,0.012838205472416575
R_P_2_pfam,0.012812043041033751
D_M_1_pfam,0.012670952804714588
ChargesMUT,0.012473945917202144
mech_intra,0.011938660997153697
A_R_0_pfam,0.011934964382881393
bpso_0,0.01184792408569705
exclParalogs_0,0.01174798321249782
D_E_0_pfam,0.010347136629874238
ChargesDiff,0.010233657431081702
Phosphomimic,0.009210667706854598
phi_psi,0.009208982061382674
burr,0.009139009680821694
D_I_1_pfam,0.008876028339076027
A_D_0_pfam,0.008852500386800499
vertebrates_0,0.008675111286895602
sec,0.008524919781989788
IUPRED,0.00833725913493649
metazoa_0,0.008261179031922401
A_E_0_pfam,0.008260611532905162
acc,0.007864320341598206
D_M_0_pfam,0.007776208774342228
K_WT,0.0076831182059837345
A_F_0_pfam,0.007183272430482952
D_R_0_pfam,0.00707955900338111
D_Y_0_pfam,0.006896346058554271
D_G_0_pfam,0.00682104868687169
A_Q_0_pfam,0.006680459521918955
D_L_0_pfam,0.00615820306555137
mammals_0,0.0058136234024310516
E_MUT,0.005808966545756848
D_A_-2_pfam,0.005734131830017028
A_L_0_pfam,0.005574413496766282
D_A_-1_pfam,0.005405479799799581
Acetylmimic,0.00480165548200931
D_A_2_pfam,0.0047561350420578215
nresidues,0.004594782727368662
A_L_2_pfam,0.004525668460894234
ncontacts,0.004450024117721951
D_R_2_pfam,0.004291801861109141
R_C_-1_pfam,0.0042783537867377005
A_S_0_pfam,0.004158839728057791
D_MUT,0.0040929463303633834
D_R_-1_pfam,0.003931980253865443
D_T_0_pfam,0.003863120201257707
D_A_1_pfam,0.003761061085040854
D_F_1_pfam,0.0037132044541510287
A_I_0_pfam,0.00364914116590797
A_S_-2_pfam,0.003498035191658194
A_S_2_pfam,0.003338692778235383
D_R_1_pfam,0.003303794100093789
D_T_-2_pfam,0.0031973668611320638
p_0_pfam,0.0031530316262539733
D_T_2_pfam,0.0030914716165071697
D_P_0_pfam,0.002990195291765676
D_S_-2_pfam,0.002984881350956301
A_K_-1_pfam,0.002937725919546487
A_Y_0_pfam,0.0029309494115586955
A_H_0_pfam,0.002929981558276366
R_H_0_pfam,0.0029225300836850693
A_V_1_pfam,0.0029132841076612613
D_W_0_pfam,0.0028349601326845687
R_E_0_pfam,0.0026155604061716964
R_N_0_pfam,0.0025709742097063887
D_V_0_pfam,0.0025349488117417467
D_S_2_pfam,0.002525974715913359
D_S_1_pfam,0.002495300703028171
R_P_0_pfam,0.002483368883002322
R_R_0_pfam,0.0024606283747315334
ChargesWT,0.0024606082248591656
A_A_-1_pfam,0.002417543803221498
p_1_pfam,0.0023184688273014255
D_D_1_pfam,0.0022783930488675607
A_T_0_pfam,0.0022571751150183192
D_D_-2_pfam,0.0022389551704376865
A_E_-1_pfam,0.0022354848953175933
A_M_0_pfam,0.0022272075069076523
A_G_2_pfam,0.0022268909998880756
A_A_1_pfam,0.002218070825294811
A_V_0_pfam,0.0022006653306133246
D_S_-1_pfam,0.0021993902124953276
D_C_-1_pfam,0.00215395490975715
A_T_-1_pfam,0.0021330210933261148
R_Y_2_pfam,0.0020952521760700814
D_I_-2_pfam,0.0020908084811427493
D_E_-1_pfam,0.0020675309771340297
A_K_2_pfam,0.0020062522636037513
ub_0_pfam,0.0019891030436572786
A_A_0_pfam,0.0019576555270514402
D_F_0_pfam,0.0019189994435354608
R_V_-1_pfam,0.0018867471310339504
R_G_0_pfam,0.0018767793842979661
D_G_2_pfam,0.0018427280097054121
D_G_-1_pfam,0.0017664288217811041
A_C_0_pfam,0.0017606590681159304
D_T_1_pfam,0.0017530917220773936
