Feature,Importance
mammals_0,0.053262269761071346
metazoa_0,0.04554980951339987
bpsh_0,0.03721722626231143
eukaryotes_0,0.03700906014655445
vertebrates_0,0.03651723833503141
bpso_0,0.035424081561069444
orthologs_0,0.03496080527064922
R_V_0_pfam,0.028946926564451542
hmmScoreWT,0.025399609109511403
specParalogs_0,0.024657421048161286
ATPcount,0.022104756428552263
exclParalogs_0,0.018761701838135105
allHomologs_0,0.016073909291702902
R_I_0_pfam,0.01592722417905474
R_S_0_pfam,0.015079135341772087
IUPRED,0.014815948195999103
R_H_0_pfam,0.013910581898497497
R_L_0_pfam,0.012966717760338507
R_G_0_pfam,0.011706912042799788
ChargesWT,0.010071102465559994
R_WT,0.009608150291509701
acc,0.00959172302791823
R_T_0_pfam,0.009397829640261125
hmmScoreMUT,0.009212258681376633
nresidues,0.00880158309376672
R_R_0_pfam,0.008604005232773618
D_Y_2_pfam,0.0085531757352592
ncontacts,0.007862325811355812
R_Y_0_pfam,0.007815152685165869
A_E_1_pfam,0.0078008552881487
A_A_-1_pfam,0.007305558835730053
R_M_0_pfam,0.007199059422623341
sec,0.007138028901323186
A_M_0_pfam,0.006958527187894383
A_I_2_pfam,0.006808430530791333
phi_psi,0.006792998866180583
R_D_0_pfam,0.006648487193654711
mech_intra,0.006468553391350329
R_H_2_pfam,0.006205160295774163
R_E_1_pfam,0.006102823217934381
D_F_2_pfam,0.006032238315134541
L_WT,0.0057837661349257954
A_E_0_pfam,0.005746410735516104
R_N_0_pfam,0.005694415691322876
A_V_1_pfam,0.0055037660470419235
D_F_-2_pfam,0.005451004928010843
burr,0.005428690793934571
A_S_0_pfam,0.005395599074852428
R_V_-2_pfam,0.005370344738024737
R_P_2_pfam,0.005279107765505739
A_A_1_pfam,0.005250203367047414
R_R_2_pfam,0.005201307866654541
R_K_0_pfam,0.005189865320629317
C_WT,0.00516260641727193
A_S_2_pfam,0.005063666768973809
A_D_0_pfam,0.004906650107863972
R_P_0_pfam,0.004466590975077078
A_T_0_pfam,0.004239007213521312
A_K_0_pfam,0.004131702755282514
A_N_0_pfam,0.0040051303411353465
D_D_1_pfam,0.003925672565879067
ChargesDiff,0.0037729098040149567
A_S_1_pfam,0.0037121842011941554
D_E_-1_pfam,0.0036068582146444907
A_T_-2_pfam,0.0036017466729461123
R_M_-2_pfam,0.0035938598899764983
A_I_0_pfam,0.0035143567562467303
R_A_-1_pfam,0.0034233536797148643
R_L_2_pfam,0.0032819168864742913
R_E_-1_pfam,0.0031491150930093503
D_A_2_pfam,0.0031400542034501545
p_-2_pfam,0.003002723114802661
A_G_-1_pfam,0.002980893099816031
D_E_2_pfam,0.0027177027271753198
A_V_-1_pfam,0.0027176053726544556
R_T_-2_pfam,0.0026317493665639403
R_C_0_pfam,0.002589063227605143
D_R_2_pfam,0.002580566082301703
A_Y_2_pfam,0.0025678273169881956
R_F_0_pfam,0.0024761681435581826
D_R_1_pfam,0.0024681153876200093
R_V_2_pfam,0.0024482087207208826
R_I_-2_pfam,0.0024112657147581516
A_V_0_pfam,0.0024040620782111257
I_MUT,0.0023763152477785632
A_S_-2_pfam,0.002370041231503672
R_G_-1_pfam,0.0022943975391902104
p_1,0.002290008707939169
D_K_-2_pfam,0.0022605815201514083
A_M_2_pfam,0.0022553736146941213
D_N_1_pfam,0.0022440231982716243
A_V_-2_pfam,0.0022304149225190924
R_Y_-2_pfam,0.0021747930317851396
R_G_1_pfam,0.0021662658175522144
R_C_1_pfam,0.0021641413599161195
D_S_-2_pfam,0.0021599817735292325
D_L_0_pfam,0.002106433008718711
D_S_2_pfam,0.002100427646738513
Q_MUT,0.002031904665912341
A_Y_1_pfam,0.0020161374404135124
G_WT,0.0019915028057719774
D_F_-1_pfam,0.00196414071961542
A_H_0_pfam,0.001953748145497715
A_Q_0_pfam,0.0019516464258558636
D_A_0_pfam,0.0019268094870855906
A_T_-1_pfam,0.0018880235302195275
D_A_-1_pfam,0.0018607778998285796
D_V_0_pfam,0.0018484190472646705
D_L_-1_pfam,0.0018374058446674723
D_G_1_pfam,0.0018114442183884793
D_L_1_pfam,0.001778631576715337
A_H_-2_pfam,0.0017554147934880898
D_T_0_pfam,0.001718355410241275
A_Y_0_pfam,0.0016805566876521832
R_S_-1_pfam,0.0016539804036294406
R_S_2_pfam,0.001650253235918654
D_Q_-1_pfam,0.0016441450839560579
A_K_2_pfam,0.001600812113363992
D_D_0_pfam,0.0015877914098242627
A_F_-2_pfam,0.0015546390998463116
D_L_-2_pfam,0.0015176989316669626
D_R_-1_pfam,0.0015005195096851438
ac_1_pfam,0.0014999084092832482
D_N_0_pfam,0.001489231897376083
D_F_0_pfam,0.001477327185555077
A_L_1_pfam,0.0014758877414017667
A_F_-1_pfam,0.0014447768451916316
A_F_1_pfam,0.0014383273821100212
D_D_-2_pfam,0.0014253958659834255
A_Y_-1_pfam,0.0014216953004709272
R_D_-1_pfam,0.0014082994788864789
p_2,0.001386927753678493
A_D_2_pfam,0.0013675755585410747
R_S_-2_pfam,0.0012922459502871738
D_Y_-1_pfam,0.0012916998386808436
R_H_-2_pfam,0.0012746833507875457
A_H_-1_pfam,0.0012700943076052826
N_MUT,0.0012582159793565156
A_I_-2_pfam,0.0012426348834809974
R_N_1_pfam,0.0012232318211209143
R_S_1_pfam,0.0012043811676243322
F_WT,0.001186556620637119
A_R_1_pfam,0.0011844998206382493
M_MUT,0.0011750811531649054
R_E_-2_pfam,0.0011644995741859827
A_E_-1_pfam,0.0011525198114146983
D_K_-1_pfam,0.001111077904340151
D_K_1_pfam,0.0011046824949488636
p_0,0.0011043591854647619
I_WT,0.001097990818916384
D_A_-2_pfam,0.0010765472734737605
A_R_2_pfam,0.001055155081122771
R_D_1_pfam,0.001031590872698496
V_MUT,0.0010158337912136064
D_WT,0.001014110945718078
R_N_-2_pfam,0.0010009554748700929
D_C_-2_pfam,0.0009812757539781052
R_E_2_pfam,0.0009682651739710428
D_A_1_pfam,0.000965934832240545
D_P_-2_pfam,0.0009573012565939768
R_D_-2_pfam,0.0009485093582550946
Y_WT,0.0009426462491040016
ChargesMUT,0.0009070741056066417
A_E_2_pfam,0.0009000237980047504
R_R_-1_pfam,0.0008767531544551238
P_WT,0.0008719538385321157
A_A_0_pfam,0.0008495805264892144
A_P_0_pfam,0.000840894150549027
D_P_-1_pfam,0.0008406443735234736
R_K_-2_pfam,0.0008052462386742506
R_Y_2_pfam,0.0007866719270492071
D_H_0_pfam,0.0007735180694989308
D_V_2_pfam,0.0007710236349136982
D_I_-1_pfam,0.0007688443522603015
D_S_1_pfam,0.0007638279426501123
D_D_-1_pfam,0.000744839327008777
R_V_-1_pfam,0.0007311028810256511
D_S_0_pfam,0.0007288635964263311
R_G_-2_pfam,0.0007066633706544597
D_T_-2_pfam,0.0006895865866742744
N_WT,0.0006668726789783136
A_D_-1_pfam,0.0006563511784690026
D_Y_-2_pfam,0.0006497632419033012
P_MUT,0.0006378709867608126
D_T_2_pfam,0.0006255277028394405
S_MUT,0.0006105883127456033
R_K_2_pfam,0.0006084762738959806
A_Q_2_pfam,0.0006027633161974152
R_L_-2_pfam,0.0005935697972530146
R_R_-2_pfam,0.0005724418215511901
V_WT,0.0005658006958062369
R_E_0_pfam,0.0005527297821384332
A_M_-2_pfam,0.0005426760214575019
A_S_-1_pfam,0.0005397111810607646
K_MUT,0.0005201380060753423
D_Y_1_pfam,0.0004921002869845384
Phosphomimic,0.0004917017816772674
A_Q_-1_pfam,0.00048042569118148963
A_N_-2_pfam,0.0004747456195513515
p_2_pfam,0.00047473335013011064
D_K_2_pfam,0.0004518318042114918
D_F_1_pfam,0.00044114308938183485
L_MUT,0.00041683589140125875
D_M_-2_pfam,0.00041603075329187583
A_C_-2_pfam,0.0004090092413092623
D_H_-2_pfam,0.000408711836436506
D_T_-1_pfam,0.0004076841859830488
Acetylmimic,0.00039764820430473086
R_R_1_pfam,0.0003853651615010319
A_H_2_pfam,0.0003791812452482166
D_Y_0_pfam,0.0003694739891476518
D_V_1_pfam,0.00036351006773374667
D_G_2_pfam,0.00035839482201763793
R_N_2_pfam,0.0003531389900065146
A_V_2_pfam,0.0003438347099405347
F_MUT,0.0003385448244491051
