Feature,Importance
allHomologs_0,0.03719631593781785
mammals_0,0.03662523634500321
specParalogs_0,0.033232424197097314
bpsh_0,0.03317586867452922
eukaryotes_0,0.026137109204482867
mech_intra,0.02555331578553841
burr,0.02125425458457929
hmmScoreMUT,0.02087405845237263
ChargesMUT,0.01864157746956297
vertebrates_0,0.017894140915125555
sec,0.017881716005328962
E_MUT,0.01735330525615969
orthologs_0,0.017020949075398147
acc,0.016951154294957
nresidues,0.015372768642544266
L_MUT,0.015333882437834963
A_V_-2_pfam,0.013815171969406966
R_S_2_pfam,0.012941401182758477
metazoa_0,0.012736207627050855
bpso_0,0.012588373275842845
D_H_0_pfam,0.011339033848532477
exclParalogs_0,0.010479839619995377
R_D_0_pfam,0.010417274151461736
A_G_1_pfam,0.010327412899893284
A_V_0_pfam,0.010222092164780873
p_0_pfam,0.00914305708534688
D_D_2_pfam,0.009033458689887718
R_S_0_pfam,0.008939921642051716
A_V_2_pfam,0.008710932993889897
IUPRED,0.008209348288963417
R_G_0_pfam,0.007981608018721517
D_D_0_pfam,0.0077519866407590315
D_C_2_pfam,0.007179097658080884
D_L_2_pfam,0.007177187277040611
D_C_-2_pfam,0.007155401227147747
D_M_1_pfam,0.007086132323644361
A_I_-2_pfam,0.007066170756369101
A_R_-2_pfam,0.006965714481804876
D_Y_0_pfam,0.006621170993838368
A_D_-2_pfam,0.006436787503360702
D_R_1_pfam,0.006272464662951227
D_R_2_pfam,0.006231742237841194
A_R_-1_pfam,0.006226149402279851
D_Q_2_pfam,0.006114938548679634
R_K_-2_pfam,0.006043651213700474
D_H_2_pfam,0.005973599714813107
phi_psi,0.005951360828567755
A_N_-2_pfam,0.005941304973132703
A_Y_2_pfam,0.005819241573158224
A_I_2_pfam,0.005811374458400362
A_A_1_pfam,0.0056664248304462515
R_Y_1_pfam,0.005652287830623398
A_L_0_pfam,0.005626295394211548
D_W_-1_pfam,0.00549812244254571
D_T_2_pfam,0.00540985875817615
R_I_1_pfam,0.005369363412798536
D_M_2_pfam,0.005310573165724694
D_N_0_pfam,0.0052626170360898705
A_C_-2_pfam,0.005235815178436342
A_Q_-2_pfam,0.005204794505294092
R_D_1_pfam,0.005042176528407103
D_E_-1_pfam,0.004974916951081013
ncontacts,0.004961453592731809
D_F_-1_pfam,0.004866541400926993
D_Y_-1_pfam,0.004776893004631569
D_V_-2_pfam,0.004735591486998264
D_C_0_pfam,0.004697154575098064
D_K_-1_pfam,0.004655164533967466
D_A_2_pfam,0.004629105169290609
A_S_2_pfam,0.0045731879670719905
A_D_2_pfam,0.004499103762436372
p_2,0.004412921982862487
m1_0_pfam,0.004225408594161771
R_N_-2_pfam,0.004140030226992899
A_L_-2_pfam,0.00412456991964028
D_P_2_pfam,0.004041937282642928
hmmScoreWT,0.004005444955702332
A_S_1_pfam,0.003918012274189314
A_F_-1_pfam,0.003913241230178486
D_F_-2_pfam,0.0037639142430068735
D_S_2_pfam,0.0036739597829684913
D_A_-2_pfam,0.003666311925837449
D_Q_1_pfam,0.0036406805367803475
ub_0_pfam,0.00358610903405735
A_V_1_pfam,0.0035749224072072635
D_V_0_pfam,0.003558021284365816
D_Y_-2_pfam,0.003520724984684139
R_N_0_pfam,0.003514416127582224
A_C_2_pfam,0.003513153922958066
A_S_0_pfam,0.0033942906534121945
ChargesDiff,0.00338690689293615
A_N_-1_pfam,0.0033860542550422095
D_A_0_pfam,0.0032835705251953555
H_MUT,0.003279208345863439
D_I_2_pfam,0.0032226700176357574
A_MUT,0.003188235740058216
R_R_2_pfam,0.003162522160654554
A_S_-1_pfam,0.003146392137765168
A_E_0_pfam,0.0031229106650283796
A_R_1_pfam,0.0030090275889743173
A_E_-1_pfam,0.0028889365134395647
D_K_-2_pfam,0.002879889660564287
D_H_-1_pfam,0.002796904098076694
D_N_-2_pfam,0.0027539738311994277
A_T_1_pfam,0.002702432582798282
A_S_-2_pfam,0.0026688843126164846
A_M_0_pfam,0.002637366210997646
ac_0_pfam,0.0026341468545884035
A_A_-2_pfam,0.0025993440446107365
R_L_0_pfam,0.002570607569193445
A_A_2_pfam,0.002563672214855923
A_Y_-2_pfam,0.0025381040705657484
Q_WT,0.0025139603391142705
D_K_0_pfam,0.0024878666866503946
D_T_-2_pfam,0.002406321543427801
D_Y_1_pfam,0.0023391533963435817
D_G_-2_pfam,0.0022789529076488652
A_C_0_pfam,0.0022485214238450292
D_I_0_pfam,0.0022472533873784083
D_P_-1_pfam,0.00219427118862705
R_F_1_pfam,0.002192515772047939
D_I_-1_pfam,0.0021886700724486445
A_N_1_pfam,0.0021485222397090303
A_G_-2_pfam,0.0020762745368776716
W_MUT,0.002065802645960561
D_R_-2_pfam,0.0019779063338014155
R_C_-1_pfam,0.0019366063843433677
me_-1,0.001923553598979739
ub_1,0.0018886349758285436
D_E_0_pfam,0.0018563554690741928
D_A_1_pfam,0.0017769816530814955
A_P_0_pfam,0.0017500383095353546
A_H_-2_pfam,0.0015815014201005172
D_L_-2_pfam,0.0015688847864445841
A_E_2_pfam,0.001561883840386988
D_E_-2_pfam,0.0015506230801676205
gl_1_pfam,0.0015409507619208044
A_H_0_pfam,0.0015194586434811228
R_P_1_pfam,0.001452697374845554
A_L_2_pfam,0.0013811193772318574
p_1,0.001355306565522733
A_R_0_pfam,0.001352557226851904
p_1_pfam,0.0013212560585833457
D_M_-1_pfam,0.0013107516407170558
T_WT,0.0013000556260701626
D_E_2_pfam,0.0012948104034757456
A_T_2_pfam,0.0012858796876260522
A_E_1_pfam,0.0012768623379023525
D_MUT,0.001262952804310479
A_D_1_pfam,0.0012607324211106564
A_G_0_pfam,0.0012589106483413826
p_-1_pfam,0.0012370469328171945
D_A_-1_pfam,0.0012354964473090084
p_-1,0.0012354311099502535
A_T_-2_pfam,0.0012333316458700734
ub_-2_pfam,0.0011940921430181636
A_K_0_pfam,0.001192162813245891
A_D_0_pfam,0.0011691309200759263
A_W_-2_pfam,0.001157596130963756
R_Y_0_pfam,0.001128405410765692
N_WT,0.0010644141864916937
R_N_1_pfam,0.0010492781344948294
Y_MUT,0.001014105949128928
p_2_pfam,0.0010065744618008674
ub_0,0.001000717255855029
A_M_1_pfam,0.000996257515881769
R_P_-1_pfam,0.0009703099119832412
R_K_0_pfam,0.0009648695447722059
D_R_-1_pfam,0.0009457607778211051
D_P_0_pfam,0.0009440182636765486
A_R_2_pfam,0.0009348783524891279
R_R_-1_pfam,0.0009323739631983701
ac_-1,0.0009294018365066445
A_P_-2_pfam,0.0009057134935649955
A_Y_0_pfam,0.0008640810519113941
A_T_0_pfam,0.0008578074730302419
D_S_-2_pfam,0.0008411589235802422
R_K_1_pfam,0.0007978296805618636
R_L_1_pfam,0.0007744717415483221
R_A_-2_pfam,0.0007727737226688656
R_F_-1_pfam,0.0007653932317658617
G_WT,0.0007340079288401976
D_E_1_pfam,0.0006453870390454988
R_M_-1_pfam,0.0006355841472756537
R_M_0_pfam,0.0006347640536992572
A_D_-1_pfam,0.0005824287376413587
A_K_-1_pfam,0.00047133686035570523
D_F_1_pfam,0.00045990426809863245
D_F_0_pfam,0.0003044032165055662
D_S_-1_pfam,0.00025059009479596033
D_Y_2_pfam,0.00015872849747437345
D_V_2_pfam,0.00014249167660834798
A_M_-1_pfam,0.00014136640092833846
Acetylmimic,0.00013994824031413319
R_R_1_pfam,0.00013583224703683523
A_T_-1_pfam,0.0001253907750127401
A_L_1_pfam,0.00010725999482859744
A_N_0_pfam,0.00010601129718919597
D_Q_-1_pfam,0.00010533008595887344
S_WT,9.699547362358567e-05
A_I_0_pfam,8.983340435848447e-05
A_Y_1_pfam,8.94415965294549e-05
D_R_0_pfam,7.0022815774189e-05
D_I_-2_pfam,5.537717133860872e-05
D_D_-2_pfam,5.508736098068917e-05
A_K_-2_pfam,4.9321911743358415e-05
D_D_-1_pfam,3.3242709619284284e-05
ATPcount,2.350473252738662e-05
D_G_1_pfam,1.5568600489036985e-05
D_K_1_pfam,1.4605999678443185e-05
R_A_1_pfam,6.68058737659671e-06
D_D_1_pfam,2.6047197481853248e-06
D_T_1_pfam,3.498213059319481e-07
A_L_-1_pfam,3.381746095454931e-07
A_K_2_pfam,5.836076021718237e-08
R_P_2_pfam,0.0
R_L_2_pfam,0.0
R_M_2_pfam,0.0
R_N_2_pfam,0.0
R_G_1_pfam,0.0
D_W_0_pfam,0.0
D_T_0_pfam,0.0
D_S_0_pfam,0.0
R_Q_2_pfam,0.0
D_Q_0_pfam,0.0
R_T_2_pfam,0.0
D_M_0_pfam,0.0
D_L_0_pfam,0.0
A_F_2_pfam,0.0
D_G_0_pfam,0.0
R_V_2_pfam,0.0
A_G_2_pfam,0.0
A_W_0_pfam,0.0
R_W_2_pfam,0.0
R_A_0_pfam,0.0
A_H_1_pfam,0.0
R_C_0_pfam,0.0
R_K_2_pfam,0.0
R_Q_1_pfam,0.0
A_Q_1_pfam,0.0
D_N_2_pfam,0.0
D_K_2_pfam,0.0
D_G_2_pfam,0.0
D_F_2_pfam,0.0
A_W_2_pfam,0.0
R_M_1_pfam,0.0
A_W_1_pfam,0.0
D_C_1_pfam,0.0
D_H_1_pfam,0.0
A_Q_2_pfam,0.0
D_I_1_pfam,0.0
D_L_1_pfam,0.0
A_M_2_pfam,0.0
D_N_1_pfam,0.0
D_P_1_pfam,0.0
R_H_1_pfam,0.0
A_P_2_pfam,0.0
D_S_1_pfam,0.0
D_V_1_pfam,0.0
D_W_1_pfam,0.0
R_C_1_pfam,0.0
A_N_2_pfam,0.0
R_E_1_pfam,0.0
A_P_1_pfam,0.0
D_W_2_pfam,0.0
R_S_1_pfam,0.0
R_R_0_pfam,0.0
R_E_0_pfam,0.0
R_I_2_pfam,0.0
R_F_0_pfam,0.0
R_H_2_pfam,0.0
R_G_2_pfam,0.0
R_H_0_pfam,0.0
R_I_0_pfam,0.0
R_W_1_pfam,0.0
R_V_1_pfam,0.0
R_P_0_pfam,0.0
R_Q_0_pfam,0.0
R_F_2_pfam,0.0
A_K_1_pfam,0.0
R_T_0_pfam,0.0
R_V_0_pfam,0.0
R_E_2_pfam,0.0
R_W_0_pfam,0.0
R_D_2_pfam,0.0
R_C_2_pfam,0.0
A_C_1_pfam,0.0
A_F_1_pfam,0.0
R_A_2_pfam,0.0
R_T_1_pfam,0.0
A_I_1_pfam,0.0
A_H_2_pfam,0.0
A_P_-1_pfam,0.0
A_Q_0_pfam,0.0
p_0,0.0
me_1_pfam,0.0
m3_1_pfam,0.0
m2_1_pfam,0.0
m1_1_pfam,0.0
ac_1_pfam,0.0
sm_1,0.0
me_1,0.0
m3_1,0.0
m2_1,0.0
m1_1,0.0
gl_1,0.0
ac_1,0.0
sm_0_pfam,0.0
me_0_pfam,0.0
m3_0_pfam,0.0
m2_0_pfam,0.0
gl_0_pfam,0.0
sm_1_pfam,0.0
ub_1_pfam,0.0
ac_2,0.0
m1_2_pfam,0.0
C_WT,0.0
A_WT,0.0
ub_2_pfam,0.0
sm_2_pfam,0.0
me_2_pfam,0.0
m3_2_pfam,0.0
m2_2_pfam,0.0
gl_2_pfam,0.0
gl_2,0.0
ac_2_pfam,0.0
ub_2,0.0
sm_2,0.0
me_2,0.0
m3_2,0.0
m2_2,0.0
m1_2,0.0
sm_0,0.0
me_0,0.0
E_WT,0.0
m3_0,0.0
me_-2_pfam,0.0
m3_-2_pfam,0.0
m2_-2_pfam,0.0
m1_-2_pfam,0.0
gl_-2_pfam,0.0
ac_-2_pfam,0.0
ub_-2,0.0
sm_-2,0.0
p_-2,0.0
me_-2,0.0
m3_-2,0.0
m2_-2,0.0
m1_-2,0.0
gl_-2,0.0
ac_-2,0.0
ChargesWT,0.0
Phosphomimic,0.0
p_-2_pfam,0.0
sm_-2_pfam,0.0
gl_-1,0.0
m3_-1_pfam,0.0
m2_0,0.0
m1_0,0.0
gl_0,0.0
ac_0,0.0
ub_-1_pfam,0.0
sm_-1_pfam,0.0
me_-1_pfam,0.0
m2_-1_pfam,0.0
m1_-1,0.0
m1_-1_pfam,0.0
gl_-1_pfam,0.0
ac_-1_pfam,0.0
ub_-1,0.0
sm_-1,0.0
m3_-1,0.0
m2_-1,0.0
D_WT,0.0
F_WT,0.0
A_F_0_pfam,0.0
R_P_-2_pfam,0.0
D_G_-1_pfam,0.0
D_C_-1_pfam,0.0
A_Y_-1_pfam,0.0
A_W_-1_pfam,0.0
A_V_-1_pfam,0.0
A_Q_-1_pfam,0.0
A_I_-1_pfam,0.0
A_H_-1_pfam,0.0
A_G_-1_pfam,0.0
A_C_-1_pfam,0.0
A_A_-1_pfam,0.0
R_Y_-2_pfam,0.0
R_W_-2_pfam,0.0
R_V_-2_pfam,0.0
R_T_-2_pfam,0.0
R_S_-2_pfam,0.0
R_R_-2_pfam,0.0
D_L_-1_pfam,0.0
D_N_-1_pfam,0.0
D_T_-1_pfam,0.0
R_N_-1_pfam,0.0
A_A_0_pfam,0.0
R_Y_-1_pfam,0.0
R_W_-1_pfam,0.0
R_V_-1_pfam,0.0
R_T_-1_pfam,0.0
R_S_-1_pfam,0.0
R_Q_-1_pfam,0.0
R_L_-1_pfam,0.0
D_V_-1_pfam,0.0
R_K_-1_pfam,0.0
R_I_-1_pfam,0.0
R_H_-1_pfam,0.0
R_G_-1_pfam,0.0
R_E_-1_pfam,0.0
R_D_-1_pfam,0.0
R_A_-1_pfam,0.0
R_Q_-2_pfam,0.0
R_M_-2_pfam,0.0
H_WT,0.0
R_L_-2_pfam,0.0
P_MUT,0.0
N_MUT,0.0
M_MUT,0.0
K_MUT,0.0
I_MUT,0.0
G_MUT,0.0
F_MUT,0.0
C_MUT,0.0
Y_WT,0.0
W_WT,0.0
V_WT,0.0
R_WT,0.0
P_WT,0.0
M_WT,0.0
L_WT,0.0
K_WT,0.0
I_WT,0.0
Q_MUT,0.0
R_MUT,0.0
S_MUT,0.0
D_W_-2_pfam,0.0
R_I_-2_pfam,0.0
R_H_-2_pfam,0.0
R_G_-2_pfam,0.0
R_F_-2_pfam,0.0
R_E_-2_pfam,0.0
R_D_-2_pfam,0.0
R_C_-2_pfam,0.0
D_Q_-2_pfam,0.0
T_MUT,0.0
D_P_-2_pfam,0.0
D_M_-2_pfam,0.0
D_H_-2_pfam,0.0
A_M_-2_pfam,0.0
A_F_-2_pfam,0.0
A_E_-2_pfam,0.0
V_MUT,0.0
R_Y_2_pfam,0.0
