Feature,Importance
m1_0_pfam,0.0
m2_0_pfam,0.0
R_T_1_pfam,0.0
R_D_1_pfam,0.0
R_C_1_pfam,0.0
R_A_1_pfam,0.0
m2_-1_pfam,0.0
D_W_-1_pfam,0.0
gl_-1_pfam,0.0
A_P_2_pfam,0.0
D_W_2_pfam,0.0
m3_-2,0.0
R_A_2_pfam,0.0
R_C_2_pfam,0.0
R_D_2_pfam,0.0
R_E_2_pfam,0.0
R_F_2_pfam,0.0
m2_-2,0.0
m1_-2,0.0
R_I_2_pfam,0.0
R_K_2_pfam,0.0
R_L_2_pfam,0.0
R_M_2_pfam,0.0
R_N_2_pfam,0.0
R_P_2_pfam,0.0
R_Q_2_pfam,0.0
R_R_2_pfam,0.0
gl_-2,0.0
R_T_2_pfam,0.0
ac_-2,0.0
R_W_2_pfam,0.0
me_-2,0.0
sm_-2,0.0
ub_-2,0.0
m1_-1,0.0
A_Q_2_pfam,0.0
ac_-1_pfam,0.0
m2_1,0.0
ub_-1,0.0
sm_-1,0.0
A_W_2_pfam,0.0
me_-1,0.0
m3_-1,0.0
m2_-1,0.0
gl_-1,0.0
ac_-2_pfam,0.0
D_G_2_pfam,0.0
D_H_2_pfam,0.0
ac_-1,0.0
sm_-2_pfam,0.0
me_-2_pfam,0.0
m3_-2_pfam,0.0
m1_-2_pfam,0.0
gl_-2_pfam,0.0
D_Q_2_pfam,0.0
m1_1,0.0
m1_1_pfam,0.0
D_I_1_pfam,0.0
R_T_-2_pfam,0.0
A_K_0_pfam,0.0
R_Q_-2_pfam,0.0
R_P_-2_pfam,0.0
A_P_0_pfam,0.0
R_K_-2_pfam,0.0
R_G_-2_pfam,0.0
R_F_-2_pfam,0.0
A_W_0_pfam,0.0
R_C_-2_pfam,0.0
R_A_-2_pfam,0.0
D_Q_-2_pfam,0.0
D_E_0_pfam,0.0
D_M_-2_pfam,0.0
D_G_-2_pfam,0.0
D_H_0_pfam,0.0
D_E_-2_pfam,0.0
A_W_-2_pfam,0.0
A_V_-2_pfam,0.0
A_P_-2_pfam,0.0
R_S_-2_pfam,0.0
R_W_-2_pfam,0.0
W_MUT,0.0
A_F_-1_pfam,0.0
D_H_-1_pfam,0.0
R_E_-1_pfam,0.0
R_F_-1_pfam,0.0
A_W_-1_pfam,0.0
R_H_-1_pfam,0.0
R_I_-1_pfam,0.0
R_L_-1_pfam,0.0
R_M_-1_pfam,0.0
R_N_-1_pfam,0.0
R_P_-1_pfam,0.0
R_Q_-1_pfam,0.0
R_R_-1_pfam,0.0
R_T_-1_pfam,0.0
R_W_-1_pfam,0.0
R_Y_-1_pfam,0.0
A_Q_-1_pfam,0.0
A_M_-1_pfam,0.0
A_L_-1_pfam,0.0
A_G_-1_pfam,0.0
A_G_-2_pfam,0.0
S_MUT,0.0
m3_1,0.0
m3_2,0.0
A_I_1_pfam,0.0
m1_2,0.0
A_L_1_pfam,0.0
A_M_1_pfam,0.0
gl_2,0.0
A_P_1_pfam,0.0
A_Q_1_pfam,0.0
ac_2,0.0
sm_1_pfam,0.0
me_1_pfam,0.0
m3_1_pfam,0.0
A_W_1_pfam,0.0
m2_1_pfam,0.0
R_C_-1_pfam,0.0
gl_1_pfam,0.0
ac_1_pfam,0.0
ub_1,0.0
sm_1,0.0
me_1,0.0
m2_2,0.0
me_2,0.0
D_V_0_pfam,0.0
sm_2,0.0
D_W_0_pfam,0.0
M_MUT,0.0
L_MUT,0.0
G_MUT,0.0
E_MUT,0.0
W_WT,0.0
Q_WT,0.0
E_WT,0.0
C_WT,0.0
ub_2_pfam,0.0
sm_2_pfam,0.0
me_2_pfam,0.0
m3_2_pfam,0.0
R_Q_0_pfam,0.0
m2_2_pfam,0.0
m1_2_pfam,0.0
R_W_0_pfam,0.0
ac_2_pfam,0.0
ub_2,0.0
A_P_-1_pfam,0.0
