Feature,Importance
D_M_-2_pfam,0.0007885709841082112
R_E_0_pfam,0.0007855755550125818
R_N_0_pfam,0.0007791821031737348
D_Y_2_pfam,0.0007423619861889907
D_V_-2_pfam,0.0007226180997972983
A_C_1_pfam,0.0007086383252895189
A_L_2_pfam,0.00070387296030317
R_E_-2_pfam,0.0006925818047780512
R_L_2_pfam,0.0006870163371283662
A_H_0_pfam,0.0006793107854889768
A_V_2_pfam,0.0006674139733196834
A_Q_2_pfam,0.000658890607293317
R_T_-2_pfam,0.0006525589528571447
D_A_-1_pfam,0.0006497901663588839
Q_MUT,0.0006356034457670312
D_C_-2_pfam,0.0006292538896938119
A_T_0_pfam,0.000628486247111921
R_R_2_pfam,0.0006237718407637133
A_K_-2_pfam,0.0006046331935491863
A_Y_-2_pfam,0.0005911144535207907
R_A_1_pfam,0.0005692005029220769
R_S_-2_pfam,0.0005634556179250031
P_MUT,0.0005592405944600993
A_H_-2_pfam,0.0005435502161395206
D_R_-1_pfam,0.0005340942891382148
R_I_1_pfam,0.0005218194772899846
D_T_0_pfam,0.0005158537143201175
D_S_-1_pfam,0.0005141691513760911
ub_-1_pfam,0.0004961713152195908
D_R_2_pfam,0.00048644186978600483
A_Q_0_pfam,0.0004824816326506543
D_C_-1_pfam,0.000477363025450734
D_F_0_pfam,0.0004677690166455281
R_G_2_pfam,0.00046506137731842077
sm_-1_pfam,0.00045858164795957944
D_S_1_pfam,0.00045775030709966003
D_E_1_pfam,0.00045105804381860484
R_G_-2_pfam,0.0004500420300559035
A_T_-2_pfam,0.0004388481824267299
V_MUT,0.0004381102977631517
A_S_2_pfam,0.00041788091128166046
D_Q_2_pfam,0.0004061258382057649
R_V_-1_pfam,0.00040595669116964286
p_-1_pfam,0.00039003357771733434
A_K_1_pfam,0.00038036792301117747
D_D_2_pfam,0.00037838457357662625
ub_-1,0.0003751262778570472
D_I_0_pfam,0.00037407732571431647
D_I_1_pfam,0.00036775787896274555
A_S_1_pfam,0.0003616138444860144
D_H_1_pfam,0.0003611421022961005
A_L_1_pfam,0.0003550387086843964
D_V_2_pfam,0.00035346222053131334
D_R_-2_pfam,0.0003407477203547277
N_MUT,0.0003285506058611873
D_T_-2_pfam,0.0003274172414093623
R_MUT,0.0003206735742530802
p_-2_pfam,0.00031961767788912565
R_Y_0_pfam,0.00031023277639348544
D_P_-1_pfam,0.0003083636505867975
p_2_pfam,0.00029495895065962324
D_D_-1_pfam,0.00029262385233441967
D_M_-1_pfam,0.00028192874779361954
A_L_0_pfam,0.0002817258536216621
D_WT,0.0002802254555612192
R_Y_2_pfam,0.00027693404937410534
D_E_2_pfam,0.0002730433348322359
A_A_-2_pfam,0.0002725049716920305
D_F_-1_pfam,0.0002577251494502752
A_G_-1_pfam,0.00025735714641941364
D_D_-2_pfam,0.0002555245730880512
A_D_-1_pfam,0.00025005100350880967
D_K_2_pfam,0.00024874969648914705
R_D_2_pfam,0.00024100855088911055
R_S_1_pfam,0.00023687982241498028
D_H_0_pfam,0.00023568912467992483
m1_0_pfam,0.00023558579416908346
A_F_-1_pfam,0.00023377579273944096
E_MUT,0.00023129724789274327
A_I_2_pfam,0.0002262243161199299
L_WT,0.00022426985473132153
D_P_-2_pfam,0.0002214936119770146
D_F_1_pfam,0.00021990994333888244
A_M_-2_pfam,0.0002189456386630501
R_V_2_pfam,0.00021230068561306508
R_C_1_pfam,0.00021178388737584034
D_G_-2_pfam,0.00021126079720243103
Y_MUT,0.00020152530388126388
R_D_-2_pfam,0.00019730613150623552
D_T_1_pfam,0.00019403348032802123
R_F_1_pfam,0.00019167700757819254
R_L_1_pfam,0.00018568021237734355
ub_-2_pfam,0.00017997285763859133
R_C_-1_pfam,0.00017880251733062326
R_S_2_pfam,0.0001772966503738907
D_I_-1_pfam,0.00017457800031172446
A_P_0_pfam,0.00016647701570884332
A_D_-2_pfam,0.00016356945452665448
D_MUT,0.00015967223600121374
D_H_-1_pfam,0.00015014608933504125
p_-1,0.0001434780475657136
D_G_-1_pfam,0.00014286246629242958
R_I_-2_pfam,0.00013817016782902012
R_L_-2_pfam,0.00013377632599986377
A_S_-1_pfam,0.0001300006424782188
D_E_-2_pfam,0.00012311162172591968
D_K_-2_pfam,0.00012089535335788858
G_WT,0.00012044879347465066
A_T_-1_pfam,0.00011844695891567233
R_D_-1_pfam,0.00011509575148467754
D_N_-1_pfam,0.00010923231858624908
D_Y_-1_pfam,0.00010672299632316693
A_F_-2_pfam,0.00010568138238234017
A_Y_-1_pfam,0.00010058688064748846
A_H_-1_pfam,9.909157573019395e-05
A_P_2_pfam,9.378530610706363e-05
A_Q_-2_pfam,9.161894028615985e-05
gl_0_pfam,9.124696784834307e-05
D_P_1_pfam,8.760345162329232e-05
A_I_-2_pfam,8.657515335285176e-05
A_G_0_pfam,8.236824090380813e-05
A_I_-1_pfam,7.822039087273254e-05
A_E_1_pfam,7.461474180572863e-05
R_M_-2_pfam,7.018744923386065e-05
R_G_0_pfam,6.826700102966985e-05
D_C_0_pfam,6.587106025548103e-05
A_E_-1_pfam,6.510160159652502e-05
D_N_-2_pfam,6.196589325914243e-05
R_K_2_pfam,5.805683114262368e-05
R_F_-2_pfam,5.6227513783882574e-05
D_I_-2_pfam,5.204037819396034e-05
H_WT,4.433881654236433e-05
R_N_-1_pfam,4.384520692426619e-05
V_WT,4.067247204083587e-05
A_I_0_pfam,3.576413237458842e-05
D_Q_0_pfam,3.1795486906094616e-05
R_R_-2_pfam,3.082922352347699e-05
A_D_1_pfam,2.8145331319897237e-05
ac_1_pfam,2.7100762272541103e-05
A_Q_-1_pfam,2.475109543637737e-05
sm_0_pfam,2.430132914607899e-05
I_WT,2.2332561694956923e-05
A_M_2_pfam,2.190825653957844e-05
D_I_2_pfam,2.061717494232832e-05
D_L_-2_pfam,1.981422755738279e-05
ac_-2_pfam,1.9276945051340593e-05
A_V_1_pfam,1.6057195803146272e-05
E_WT,1.4047836903884006e-05
D_C_2_pfam,1.081561047881194e-05
A_K_-1_pfam,5.871884882044172e-06
A_N_-2_pfam,5.410054774906822e-06
D_V_-1_pfam,5.252236002058467e-06
ub_2_pfam,3.7553276560555906e-06
D_W_-1_pfam,1.282202771331678e-06
R_Y_-1_pfam,1.1905795933136003e-06
ub_0,9.312508357054994e-07
R_K_-2_pfam,3.3772480860819e-07
K_MUT,4.26949253703071e-08
me_-1_pfam,8.386362869675539e-10
R_M_1_pfam,0.0
R_P_1_pfam,0.0
R_M_2_pfam,0.0
R_K_1_pfam,0.0
R_W_2_pfam,0.0
R_Q_1_pfam,0.0
ac_0,0.0
m1_-2,0.0
R_R_1_pfam,0.0
R_T_1_pfam,0.0
R_N_1_pfam,0.0
R_N_2_pfam,0.0
R_G_1_pfam,0.0
R_T_2_pfam,0.0
D_Q_1_pfam,0.0
me_0,0.0
m3_0,0.0
D_N_1_pfam,0.0
ac_-2,0.0
m2_0,0.0
D_W_1_pfam,0.0
m1_0,0.0
gl_0,0.0
R_W_1_pfam,0.0
R_Q_2_pfam,0.0
R_D_1_pfam,0.0
R_E_1_pfam,0.0
sm_0,0.0
gl_-2,0.0
R_V_1_pfam,0.0
m1_-2_pfam,0.0
R_Y_1_pfam,0.0
gl_-1,0.0
me_-1,0.0
sm_-2,0.0
R_A_2_pfam,0.0
m3_-1,0.0
m2_-1,0.0
m3_0_pfam,0.0
m1_-1,0.0
ac_-1,0.0
R_I_2_pfam,0.0
ub_-2,0.0
D_W_2_pfam,0.0
sm_-2_pfam,0.0
gl_-2_pfam,0.0
D_N_2_pfam,0.0
me_-2_pfam,0.0
m3_-2_pfam,0.0
A_W_2_pfam,0.0
me_-2,0.0
A_T_2_pfam,0.0
sm_-1,0.0
m3_-1_pfam,0.0
A_C_2_pfam,0.0
A_D_2_pfam,0.0
A_E_2_pfam,0.0
A_F_2_pfam,0.0
A_G_2_pfam,0.0
A_H_2_pfam,0.0
m2_-2_pfam,0.0
m2_-1_pfam,0.0
m1_-1_pfam,0.0
A_N_2_pfam,0.0
m3_-2,0.0
gl_-1_pfam,0.0
R_F_2_pfam,0.0
A_R_2_pfam,0.0
m2_-2,0.0
m1_2,0.0
ac_1,0.0
A_C_0_pfam,0.0
R_I_-1_pfam,0.0
R_L_-1_pfam,0.0
R_M_-1_pfam,0.0
R_P_-1_pfam,0.0
R_Q_-1_pfam,0.0
R_S_-1_pfam,0.0
R_T_-1_pfam,0.0
A_C_-2_pfam,0.0
R_W_-1_pfam,0.0
W_MUT,0.0
M_WT,0.0
A_F_0_pfam,0.0
T_MUT,0.0
M_MUT,0.0
I_MUT,0.0
G_MUT,0.0
C_MUT,0.0
W_WT,0.0
A_W_0_pfam,0.0
A_Y_0_pfam,0.0
R_H_-1_pfam,0.0
A_G_-2_pfam,0.0
R_F_-1_pfam,0.0
A_L_-2_pfam,0.0
R_H_-2_pfam,0.0
R_N_-2_pfam,0.0
R_P_-2_pfam,0.0
R_Q_-2_pfam,0.0
R_C_-2_pfam,0.0
R_A_-2_pfam,0.0
R_V_-2_pfam,0.0
R_W_-2_pfam,0.0
D_W_-2_pfam,0.0
D_Q_-2_pfam,0.0
A_C_-1_pfam,0.0
A_L_-1_pfam,0.0
A_M_-1_pfam,0.0
A_R_-1_pfam,0.0
A_W_-1_pfam,0.0
A_W_-2_pfam,0.0
A_S_-2_pfam,0.0
D_Q_-1_pfam,0.0
A_P_-2_pfam,0.0
Q_WT,0.0
K_WT,0.0
gl_1,0.0
A_M_1_pfam,0.0
R_W_0_pfam,0.0
me_1_pfam,0.0
A_A_1_pfam,0.0
m3_1_pfam,0.0
m2_1_pfam,0.0
m1_1_pfam,0.0
A_H_1_pfam,0.0
A_I_1_pfam,0.0
gl_1_pfam,0.0
ub_1,0.0
F_WT,0.0
A_P_1_pfam,0.0
A_Q_1_pfam,0.0
sm_1,0.0
me_1,0.0
m3_1,0.0
A_W_1_pfam,0.0
m2_1,0.0
m1_1,0.0
D_C_1_pfam,0.0
sm_1_pfam,0.0
ac_2,0.0
R_S_0_pfam,0.0
gl_2,0.0
C_WT,0.0
A_WT,0.0
sm_2_pfam,0.0
me_2_pfam,0.0
m3_2_pfam,0.0
m2_2_pfam,0.0
m1_2_pfam,0.0
R_A_0_pfam,0.0
gl_2_pfam,0.0
ac_2_pfam,0.0
ub_2,0.0
R_F_0_pfam,0.0
sm_2,0.0
p_2,0.0
R_K_0_pfam,0.0
me_2,0.0
m3_2,0.0
m2_2,0.0
R_Q_0_pfam,0.0
A_P_-1_pfam,0.0
