Feature,Importance
A_L_-1_pfam,0.000524786863138583
Q_MUT,0.000524117623309451
p_2_pfam,0.0005066477030171667
D_G_2_pfam,0.0004930997772486587
A_Q_2_pfam,0.00046453446658048584
D_W_-1_pfam,0.0004562038661849489
D_L_-2_pfam,0.00044837171274114657
R_K_-2_pfam,0.0004480263227287053
A_WT,0.00044345939006695795
M_MUT,0.00044158239957452336
ATPcount,0.0004408667172111323
D_D_-1_pfam,0.00042523392860172846
p_-2_pfam,0.0004216519516254523
C_MUT,0.0004181188201900824
R_E_1_pfam,0.0004162983581460459
m1_-1_pfam,0.00040762768772508476
A_A_-1_pfam,0.00040124457218923375
R_E_-1_pfam,0.0003834772518097797
R_L_-2_pfam,0.0003791573027818737
N_WT,0.0003789561845633487
D_R_-1_pfam,0.00037298849850885403
D_N_0_pfam,0.00037198337742919954
p_-1,0.0003718591503930362
A_V_2_pfam,0.0003602712520697203
D_V_-1_pfam,0.00035850432776358867
D_L_2_pfam,0.0003529550956383923
G_WT,0.00034134630618871145
R_F_1_pfam,0.0003326271677594363
R_G_-2_pfam,0.0003298591487414158
D_K_-2_pfam,0.0003225440699247844
D_F_-2_pfam,0.0003054439156966756
R_Y_1_pfam,0.0002958226788723656
D_N_1_pfam,0.0002811574236552243
R_N_-1_pfam,0.00028038612415719856
D_E_2_pfam,0.0002691054920593391
A_K_-2_pfam,0.00025619243586443713
D_E_0_pfam,0.00025272767410547577
R_V_1_pfam,0.0002454988018738262
m1_0_pfam,0.00022908379565647188
R_K_0_pfam,0.0002210379615482695
R_H_1_pfam,0.00019436016849458593
p_-2,0.00019157337729923193
R_D_1_pfam,0.00017597786956853454
R_H_2_pfam,0.00017089361411827016
gl_0_pfam,0.00016282370993473931
D_H_1_pfam,0.0001624558926358941
A_N_-2_pfam,0.00015891365827290645
A_I_2_pfam,0.00015415593600403852
A_N_1_pfam,0.00015387557379979643
R_I_0_pfam,0.00014930370603670828
D_I_1_pfam,0.00014647207523005873
R_H_-2_pfam,0.00014523718970917908
D_G_-2_pfam,0.00014442136255417653
D_F_0_pfam,0.00014193504576167046
D_M_-2_pfam,0.0001406343490134209
A_L_-2_pfam,0.0001401088265561773
D_V_0_pfam,0.00013958572748358695
R_R_1_pfam,0.0001256188668059192
R_C_1_pfam,0.00011218307775166775
ub_-2_pfam,0.00011158329553295158
A_V_-1_pfam,0.00011139402174985231
R_H_0_pfam,0.00010476363782114797
R_M_0_pfam,0.00010126439348818473
D_Q_1_pfam,9.777259014823322e-05
D_W_0_pfam,9.77076434426381e-05
R_Y_0_pfam,9.07126981589148e-05
R_D_0_pfam,8.85797730193905e-05
Y_MUT,8.79685669395927e-05
D_P_2_pfam,7.958843485427023e-05
R_I_1_pfam,7.872383880830585e-05
A_I_0_pfam,7.699573869640024e-05
R_R_2_pfam,7.69217394971659e-05
A_K_1_pfam,7.569855577997728e-05
R_E_0_pfam,7.561689771025745e-05
R_R_-2_pfam,6.0891753733930396e-05
D_Q_-2_pfam,5.797760166492709e-05
A_T_2_pfam,5.377719967885264e-05
K_MUT,4.9446227442522404e-05
R_Y_-1_pfam,4.547264666949888e-05
R_E_-2_pfam,4.2004076762055947e-05
R_L_1_pfam,3.966307701500302e-05
A_H_1_pfam,3.189950868702571e-05
Acetylmimic,2.6200031682073492e-05
me_0_pfam,1.7536704184640106e-05
D_W_2_pfam,3.5001735954118774e-06
A_G_1_pfam,2.5368574711321365e-06
R_W_2_pfam,0.0
R_V_2_pfam,0.0
R_Q_1_pfam,0.0
R_M_1_pfam,0.0
R_P_2_pfam,0.0
R_T_1_pfam,0.0
R_T_2_pfam,0.0
A_I_1_pfam,0.0
R_Q_2_pfam,0.0
A_W_1_pfam,0.0
A_M_1_pfam,0.0
A_P_1_pfam,0.0
D_N_2_pfam,0.0
D_Q_2_pfam,0.0
A_W_2_pfam,0.0
D_W_1_pfam,0.0
D_C_1_pfam,0.0
A_C_2_pfam,0.0
D_P_1_pfam,0.0
R_A_2_pfam,0.0
R_W_1_pfam,0.0
R_D_2_pfam,0.0
R_E_2_pfam,0.0
R_A_1_pfam,0.0
R_F_2_pfam,0.0
A_P_2_pfam,0.0
R_I_2_pfam,0.0
R_L_2_pfam,0.0
R_G_2_pfam,0.0
m3_-2_pfam,0.0
R_W_0_pfam,0.0
me_1,0.0
sm_1,0.0
ub_1,0.0
ac_1_pfam,0.0
gl_1_pfam,0.0
m1_1_pfam,0.0
m2_1_pfam,0.0
m3_1_pfam,0.0
me_1_pfam,0.0
sm_1_pfam,0.0
ac_2,0.0
gl_2,0.0
m1_2,0.0
m2_2,0.0
m3_2,0.0
me_2,0.0
p_2,0.0
sm_2,0.0
ub_2,0.0
ac_2_pfam,0.0
gl_2_pfam,0.0
m1_2_pfam,0.0
m2_2_pfam,0.0
m3_2_pfam,0.0
me_2_pfam,0.0
sm_2_pfam,0.0
p_1,0.0
m3_1,0.0
R_T_0_pfam,0.0
m2_1,0.0
sm_-2_pfam,0.0
ac_-1,0.0
gl_-1,0.0
m1_-1,0.0
m2_-1,0.0
m3_-1,0.0
me_-1,0.0
sm_-1,0.0
gl_-1_pfam,0.0
m2_-1_pfam,0.0
m3_-1_pfam,0.0
me_-1_pfam,0.0
ac_0,0.0
gl_0,0.0
m1_0,0.0
m2_0,0.0
m3_0,0.0
me_0,0.0
sm_0,0.0
m2_0_pfam,0.0
m3_0_pfam,0.0
sm_0_pfam,0.0
ac_1,0.0
gl_1,0.0
m1_1,0.0
C_WT,0.0
F_WT,0.0
M_WT,0.0
m2_-2_pfam,0.0
A_M_-1_pfam,0.0
A_Q_-1_pfam,0.0
A_W_-1_pfam,0.0
me_-2_pfam,0.0
D_M_-1_pfam,0.0
D_Q_-1_pfam,0.0
R_A_-1_pfam,0.0
R_C_-1_pfam,0.0
R_F_-1_pfam,0.0
R_H_-1_pfam,0.0
R_I_-1_pfam,0.0
R_L_-1_pfam,0.0
R_M_-1_pfam,0.0
R_P_-1_pfam,0.0
R_Q_-1_pfam,0.0
R_R_-1_pfam,0.0
R_S_-1_pfam,0.0
R_T_-1_pfam,0.0
R_W_-1_pfam,0.0
A_W_0_pfam,0.0
D_H_0_pfam,0.0
R_C_0_pfam,0.0
R_F_0_pfam,0.0
R_P_0_pfam,0.0
R_Q_0_pfam,0.0
R_W_-2_pfam,0.0
R_V_-2_pfam,0.0
R_T_-2_pfam,0.0
m1_-2,0.0
W_WT,0.0
P_MUT,0.0
W_MUT,0.0
m1_-2_pfam,0.0
gl_-2_pfam,0.0
ac_-2_pfam,0.0
ub_-2,0.0
sm_-2,0.0
me_-2,0.0
m3_-2,0.0
m2_-2,0.0
A_C_-2_pfam,0.0
R_S_-2_pfam,0.0
A_G_-2_pfam,0.0
gl_-2,0.0
A_P_-2_pfam,0.0
A_W_-2_pfam,0.0
ac_-2,0.0
D_P_-2_pfam,0.0
R_A_-2_pfam,0.0
R_C_-2_pfam,0.0
R_F_-2_pfam,0.0
R_P_-2_pfam,0.0
R_Q_-2_pfam,0.0
A_P_-1_pfam,0.0
