Feature,Importance
L_WT,0.0018271137285530298
p_-2,0.001817144077884539
D_Q_-2_pfam,0.0018089703584216678
F_MUT,0.0017776017634502778
D_M_1_pfam,0.0017666038294863974
D_F_-1_pfam,0.0016666237853611144
p_2_pfam,0.0015932562781587104
D_C_0_pfam,0.0015912555118246096
m1_-1_pfam,0.0015743050964939261
ub_2_pfam,0.0015462745406392556
R_L_0_pfam,0.0015334962120404651
D_P_-1_pfam,0.0015277902802611648
A_K_2_pfam,0.0014841937208950513
A_Y_-1_pfam,0.0014760167400110903
A_E_-2_pfam,0.0014514271393019516
D_T_0_pfam,0.0014164523271038886
D_S_0_pfam,0.0013798883665893718
R_N_0_pfam,0.0013394799255230935
A_R_0_pfam,0.0012819290933109902
C_MUT,0.001276917722469367
D_R_2_pfam,0.0012654684522137574
ub_-1_pfam,0.0012647120767351782
D_L_-2_pfam,0.0012191086529994633
ac_0_pfam,0.0012170858079343593
A_D_-2_pfam,0.001215704593897383
R_K_1_pfam,0.0012131026791876002
R_V_1_pfam,0.001199411561400833
A_Q_1_pfam,0.0011791245469490838
S_MUT,0.0011607838609641408
me_-2_pfam,0.001154256906489889
D_S_1_pfam,0.0011421444217479552
A_T_-2_pfam,0.0011054225855363726
D_D_-1_pfam,0.001105045649064186
D_I_-2_pfam,0.0010869774311922707
A_Y_1_pfam,0.001079694290978146
A_R_-2_pfam,0.001060483309352427
D_G_2_pfam,0.0010548038763585703
D_MUT,0.0010438936066335086
A_E_1_pfam,0.0010436392077510712
A_H_1_pfam,0.0010318122163665124
R_K_-1_pfam,0.001027162853401895
A_I_-2_pfam,0.0010122123633021377
I_WT,0.0009896225841502728
D_L_1_pfam,0.0009468726096760813
P_MUT,0.0008939313059806036
D_N_-2_pfam,0.000893248581005609
D_V_2_pfam,0.0008701274830831894
D_H_-2_pfam,0.0008690579397952367
A_D_-1_pfam,0.0008684753764078034
D_I_1_pfam,0.0008597691337704756
A_I_2_pfam,0.0008519807540292255
A_T_-1_pfam,0.0008505585118669404
D_M_0_pfam,0.000821478862025219
D_A_2_pfam,0.0008153945184205274
R_V_0_pfam,0.0007439572281091714
m2_0_pfam,0.0007339715868812433
D_V_-1_pfam,0.0007315041933533962
D_I_0_pfam,0.0007285972708678148
R_E_2_pfam,0.0007255170322031336
R_P_2_pfam,0.0007172042454158039
A_D_2_pfam,0.0007134933768783915
G_MUT,0.0007109495672100517
A_Y_-2_pfam,0.0007038654976966983
A_H_-1_pfam,0.0007016604609992574
A_F_-2_pfam,0.0006785680210729254
A_A_-1_pfam,0.000660494048346969
A_K_-1_pfam,0.0006528440558565426
R_R_0_pfam,0.0006453525415017673
D_E_-1_pfam,0.0006410488296416304
A_V_-1_pfam,0.0006129989800290487
A_R_2_pfam,0.000608086908444369
A_C_2_pfam,0.0005983534420149609
R_V_-1_pfam,0.0005927618559039801
L_MUT,0.0005844959423896087
A_A_-2_pfam,0.0005818017614644377
A_G_-2_pfam,0.0005792395820061706
H_MUT,0.0005791136656812316
Y_WT,0.0005720831704808554
p_0,0.0005154522242278803
D_H_2_pfam,0.0005148489653982344
I_MUT,0.0005073000044824296
D_W_-2_pfam,0.0005020544009423619
R_E_0_pfam,0.0005007604163839322
ATPcount,0.0004980745600350065
S_WT,0.0004956147034602721
D_C_-1_pfam,0.0004455308715136155
A_M_0_pfam,0.0004343709985562905
A_A_1_pfam,0.00042191079814959704
A_L_-2_pfam,0.0004206163601212665
D_W_0_pfam,0.00041667302414868067
A_P_2_pfam,0.00041143781102409035
A_N_1_pfam,0.00038684442594153536
ac_-1_pfam,0.00037787687701824413
m1_0_pfam,0.0003761975894995942
D_E_2_pfam,0.00036754154192942786
D_C_-2_pfam,0.00035909534088350716
D_K_-2_pfam,0.00035042384624967834
R_G_0_pfam,0.00033635393286718943
p_-1,0.0003324056546722465
A_I_0_pfam,0.00032775718344391465
D_I_2_pfam,0.00032488384552256287
R_G_-1_pfam,0.0003245695751968589
R_L_2_pfam,0.0003215531130528504
A_F_0_pfam,0.0003196954232961477
A_N_0_pfam,0.00031300951120232705
A_G_1_pfam,0.0003071881081008958
A_D_1_pfam,0.00030342313283282285
A_H_2_pfam,0.00029737479007184827
A_C_-1_pfam,0.00028667254143212133
D_N_2_pfam,0.0002690093670783308
A_V_1_pfam,0.00026448466672701187
A_S_2_pfam,0.0002589138597434042
A_L_0_pfam,0.0002501889118387581
D_P_1_pfam,0.00023129636538561443
A_R_-1_pfam,0.000218910495015714
D_L_-1_pfam,0.0002169973720801322
A_V_0_pfam,0.00021651985840361325
R_E_-1_pfam,0.00021633405036140007
R_Y_2_pfam,0.00021421259792858073
A_T_2_pfam,0.0002070201484742319
gl_0_pfam,0.00020065996335726275
D_Q_0_pfam,0.00020055620158610575
D_C_1_pfam,0.00019963330393698892
A_T_0_pfam,0.00019348007999525675
A_C_0_pfam,0.0001886343304832287
D_G_-1_pfam,0.00018252182129273266
A_I_-1_pfam,0.00018226118463715972
D_D_-2_pfam,0.0001771949640470733
D_W_-1_pfam,0.00017334956593468016
ac_-2_pfam,0.00017050177799540382
R_E_-2_pfam,0.00015159167659775487
V_MUT,0.00013878385210068373
A_F_2_pfam,0.00012389960708914817
A_S_-1_pfam,0.00012057353570262642
R_M_0_pfam,0.00011866169598629715
R_Y_0_pfam,0.00011008777841535553
R_Y_-1_pfam,0.00010936066742358775
R_N_-2_pfam,0.00010614426012208857
R_I_0_pfam,0.00010096553782762383
K_WT,9.84639415051665e-05
E_WT,9.150535698191595e-05
A_F_1_pfam,9.052492673483571e-05
A_P_1_pfam,8.67434206738239e-05
A_C_1_pfam,6.178398657437691e-05
D_WT,5.701405357191335e-05
R_C_2_pfam,5.423815895745468e-05
D_K_1_pfam,4.617528436205542e-05
A_E_2_pfam,4.235704339794715e-05
D_Q_-1_pfam,4.1002178789646694e-05
R_H_0_pfam,4.029045204843864e-05
D_F_2_pfam,3.178940731578356e-05
R_Y_-2_pfam,1.0959357588281308e-05
A_L_2_pfam,7.78498122337235e-06
A_K_-2_pfam,2.931506527512602e-06
R_G_1_pfam,0.0
m3_0,0.0
R_H_1_pfam,0.0
R_V_2_pfam,0.0
m1_0,0.0
R_I_1_pfam,0.0
R_T_1_pfam,0.0
m2_0,0.0
R_S_1_pfam,0.0
R_M_1_pfam,0.0
R_W_1_pfam,0.0
R_N_1_pfam,0.0
R_R_1_pfam,0.0
R_P_1_pfam,0.0
R_Q_1_pfam,0.0
R_K_2_pfam,0.0
R_F_1_pfam,0.0
me_0_pfam,0.0
D_D_1_pfam,0.0
m3_1,0.0
D_F_1_pfam,0.0
m2_1,0.0
D_H_1_pfam,0.0
m1_1,0.0
gl_1,0.0
ac_1,0.0
D_N_1_pfam,0.0
D_Q_1_pfam,0.0
R_E_1_pfam,0.0
m3_0_pfam,0.0
R_W_2_pfam,0.0
ub_0,0.0
sm_0,0.0
D_W_1_pfam,0.0
me_0,0.0
R_A_1_pfam,0.0
R_C_1_pfam,0.0
R_D_1_pfam,0.0
R_Y_1_pfam,0.0
R_T_2_pfam,0.0
gl_0,0.0
ac_-1,0.0
sm_-2_pfam,0.0
m3_-2_pfam,0.0
m2_-2_pfam,0.0
m1_-2_pfam,0.0
D_M_2_pfam,0.0
gl_-2_pfam,0.0
R_M_2_pfam,0.0
D_Q_2_pfam,0.0
ub_-2,0.0
sm_-2,0.0
me_-2,0.0
m3_-2,0.0
D_W_2_pfam,0.0
m2_-2,0.0
R_A_2_pfam,0.0
R_D_2_pfam,0.0
gl_-2,0.0
m1_-2,0.0
R_F_2_pfam,0.0
R_G_2_pfam,0.0
R_H_2_pfam,0.0
ub_-2_pfam,0.0
gl_-1,0.0
ac_0,0.0
R_N_2_pfam,0.0
sm_-1_pfam,0.0
R_I_2_pfam,0.0
A_G_2_pfam,0.0
me_-1_pfam,0.0
m3_-1_pfam,0.0
Acetylmimic,0.0
m2_-1_pfam,0.0
me_1,0.0
A_N_2_pfam,0.0
gl_-1_pfam,0.0
ub_-1,0.0
sm_-1,0.0
me_-1,0.0
R_R_2_pfam,0.0
A_V_2_pfam,0.0
R_Q_2_pfam,0.0
A_W_2_pfam,0.0
m3_-1,0.0
m2_-1,0.0
m1_-1,0.0
ac_-2,0.0
A_M_2_pfam,0.0
A_I_1_pfam,0.0
sm_1,0.0
R_W_-1_pfam,0.0
R_H_-2_pfam,0.0
R_L_-1_pfam,0.0
R_M_-1_pfam,0.0
R_N_-1_pfam,0.0
R_P_-1_pfam,0.0
R_Q_-1_pfam,0.0
R_R_-1_pfam,0.0
R_S_-1_pfam,0.0
R_T_-1_pfam,0.0
R_G_-2_pfam,0.0
R_F_-2_pfam,0.0
A_W_1_pfam,0.0
R_D_-2_pfam,0.0
R_C_-2_pfam,0.0
R_A_-2_pfam,0.0
D_G_-2_pfam,0.0
A_W_-2_pfam,0.0
A_Q_-2_pfam,0.0
A_P_-2_pfam,0.0
A_N_-2_pfam,0.0
A_P_0_pfam,0.0
A_H_-2_pfam,0.0
R_I_-1_pfam,0.0
R_H_-1_pfam,0.0
R_I_-2_pfam,0.0
R_F_-1_pfam,0.0
A_M_-1_pfam,0.0
A_W_-1_pfam,0.0
A_L_-1_pfam,0.0
A_G_-1_pfam,0.0
R_W_-2_pfam,0.0
R_V_-2_pfam,0.0
D_H_-1_pfam,0.0
R_T_-2_pfam,0.0
D_K_-1_pfam,0.0
R_S_-2_pfam,0.0
D_M_-1_pfam,0.0
D_N_-1_pfam,0.0
R_R_-2_pfam,0.0
R_Q_-2_pfam,0.0
R_P_-2_pfam,0.0
R_M_-2_pfam,0.0
R_L_-2_pfam,0.0
R_A_-1_pfam,0.0
R_C_-1_pfam,0.0
R_D_-1_pfam,0.0
R_K_-2_pfam,0.0
A_C_-2_pfam,0.0
Y_MUT,0.0
A_W_0_pfam,0.0
sm_2,0.0
R_Q_0_pfam,0.0
me_2,0.0
R_S_0_pfam,0.0
R_T_0_pfam,0.0
m3_2,0.0
R_W_0_pfam,0.0
m2_2,0.0
m1_2,0.0
gl_2,0.0
ac_2,0.0
sm_1_pfam,0.0
A_Q_-1_pfam,0.0
A_K_1_pfam,0.0
me_1_pfam,0.0
A_M_1_pfam,0.0
m3_1_pfam,0.0
m2_1_pfam,0.0
m1_1_pfam,0.0
gl_1_pfam,0.0
ac_1_pfam,0.0
ub_1,0.0
R_P_0_pfam,0.0
ub_2,0.0
W_MUT,0.0
ac_2_pfam,0.0
Q_MUT,0.0
M_MUT,0.0
K_MUT,0.0
W_WT,0.0
Q_WT,0.0
D_H_0_pfam,0.0
N_WT,0.0
M_WT,0.0
H_WT,0.0
F_WT,0.0
C_WT,0.0
A_WT,0.0
sm_2_pfam,0.0
me_2_pfam,0.0
m3_2_pfam,0.0
R_A_0_pfam,0.0
R_C_0_pfam,0.0
m2_2_pfam,0.0
m1_2_pfam,0.0
R_F_0_pfam,0.0
gl_2_pfam,0.0
A_P_-1_pfam,0.0
