Feature,Importance
mammals_0,0.034629916874887735
allHomologs_0,0.03258112005062673
eukaryotes_0,0.03201218113174978
vertebrates_0,0.03191395591909247
bpsh_0,0.03181979230815456
bpso_0,0.030795936321124918
IUPRED,0.02728390950534873
metazoa_0,0.02445305908020637
phi_psi,0.024139902684394265
mech_intra,0.021069173759775347
sec,0.02093129128572077
burr,0.019255518328471055
hmmScoreWT,0.018857343171325463
specParalogs_0,0.018754836794532652
acc,0.01869642713260317
exclParalogs_0,0.01739127693977588
hmmScoreMUT,0.016595811345666074
ncontacts,0.015091187092407607
A_R_2_pfam,0.014409080872534957
H_WT,0.013135510325420229
A_R_-2_pfam,0.011967120284581748
orthologs_0,0.011108093754113734
A_M_-2_pfam,0.01048957389682022
ub_2,0.009157314409083702
D_N_0_pfam,0.008826635354363215
D_M_2_pfam,0.008583408869819193
R_S_-1_pfam,0.008316722588944558
R_I_-2_pfam,0.008032325073998507
D_H_-1_pfam,0.00781927618291926
D_S_-1_pfam,0.007816321519965534
R_WT,0.007340162840237888
R_M_-2_pfam,0.0073204318746646355
A_F_0_pfam,0.007248435375880373
nresidues,0.007185651318766195
D_Y_1_pfam,0.0069955629450941265
D_G_0_pfam,0.006848913038037589
D_A_-1_pfam,0.006643905346739983
R_D_-1_pfam,0.006569021668757058
A_P_1_pfam,0.006406506176742861
D_H_1_pfam,0.005957823362410547
p_1_pfam,0.005873325021231393
A_W_-2_pfam,0.0058603555427190574
p_0_pfam,0.005768793113223448
gl_0_pfam,0.005600316164672932
D_A_1_pfam,0.005591633078067743
D_G_-1_pfam,0.005513429262187622
ChargesMUT,0.0055086745883006225
D_A_-2_pfam,0.005450870041186069
p_2_pfam,0.005294157166747008
D_R_1_pfam,0.005235749088644532
D_K_0_pfam,0.005208885625720455
D_Q_1_pfam,0.0050663868473573535
D_R_-2_pfam,0.005039216233949427
E_MUT,0.005020626224741542
A_A_1_pfam,0.005006204934276007
D_Y_-1_pfam,0.004766980317412428
D_L_0_pfam,0.004753994282009707
A_N_2_pfam,0.004654953617399714
D_F_1_pfam,0.004613096824457793
ChargesWT,0.004530655227554754
D_D_1_pfam,0.0044978503622207745
ac_0,0.0043225208464526405
A_H_2_pfam,0.004242661325543871
D_K_2_pfam,0.004229697069369452
A_E_1_pfam,0.00421008795192658
K_MUT,0.004138282962261636
D_T_-1_pfam,0.004115349826182714
D_V_0_pfam,0.00410965696906569
D_D_-1_pfam,0.004058954461578252
D_Y_-2_pfam,0.0037809178048507567
D_M_1_pfam,0.0036268194329997106
D_A_0_pfam,0.0034516008672216742
A_H_0_pfam,0.003421022143498805
A_L_-2_pfam,0.0033908127525258736
ac_0_pfam,0.003364431479061633
D_V_-2_pfam,0.0033586387364513
D_F_-1_pfam,0.0033583558757281804
A_G_2_pfam,0.003345594721547619
A_G_0_pfam,0.003294394023426236
A_E_0_pfam,0.0032414181775926292
D_N_1_pfam,0.0032381788586313917
D_A_2_pfam,0.00319155051647338
D_R_2_pfam,0.003127897667407269
D_E_-2_pfam,0.0031023800177732565
A_E_-1_pfam,0.0030695467967770296
D_H_2_pfam,0.003058720416330864
D_Y_0_pfam,0.003035988311303866
A_D_0_pfam,0.002921496169499001
Y_WT,0.00279828357568696
D_I_-2_pfam,0.002729678068112447
V_WT,0.0026998742243121085
R_F_-1_pfam,0.002674630181623878
ub_0_pfam,0.00266535824436437
p_0,0.0026020515653264282
p_-1,0.0025333427751558805
A_R_0_pfam,0.0024549570120635028
D_E_0_pfam,0.0024366049570851197
D_I_0_pfam,0.0024190881423530263
ub_-2_pfam,0.0023932127372167204
ub_0,0.002349075808409043
R_D_0_pfam,0.002306196733950666
R_R_2_pfam,0.002305101924256954
Q_MUT,0.002255849140766513
D_F_2_pfam,0.002226981394618569
R_C_-1_pfam,0.0022142125979978315
A_WT,0.002159783745165702
D_D_-2_pfam,0.0021550442213277695
A_Y_-2_pfam,0.0021468931130992994
D_F_-2_pfam,0.002146841314672757
A_P_2_pfam,0.002052166789694626
A_T_2_pfam,0.002000260316081089
D_S_2_pfam,0.0019851651197883855
D_M_0_pfam,0.00193810354419365
D_G_-2_pfam,0.0019298551979153194
A_K_0_pfam,0.001917963841061516
ChargesDiff,0.0019151831787479064
R_V_1_pfam,0.0019132746129395042
A_E_-2_pfam,0.001886849139673878
D_K_-1_pfam,0.0018148785837618247
N_MUT,0.001791137134099784
A_A_-2_pfam,0.0017757879119631836
R_K_2_pfam,0.0017217519651190735
S_WT,0.001720499054943357
p_-1_pfam,0.00171854426048911
A_L_-1_pfam,0.0016929812343317576
R_L_1_pfam,0.001688107648718198
H_MUT,0.0016834917068610073
D_S_1_pfam,0.0016312253931768102
D_I_2_pfam,0.0016268852269198267
D_E_2_pfam,0.0016130432046693032
A_A_-1_pfam,0.0015919405009456578
A_MUT,0.0015855734574174761
D_S_-2_pfam,0.0015766437248067536
ub_-1_pfam,0.0014647108077841355
A_S_0_pfam,0.0014637700870079502
R_N_-2_pfam,0.0014617972912364166
D_N_2_pfam,0.0014551712465667784
A_K_2_pfam,0.0013874968126459835
A_Y_0_pfam,0.0013755935209184284
ATPcount,0.0013733124756326656
A_T_0_pfam,0.0013556832241102042
D_D_0_pfam,0.0013506710045660608
D_T_2_pfam,0.0013485923969419433
G_WT,0.0013242420082178472
R_E_0_pfam,0.0013198372285781468
ac_-1_pfam,0.0012973441812305887
A_S_2_pfam,0.001274013656213444
sm_2_pfam,0.0011849968000595117
A_C_0_pfam,0.0011809433848498038
D_S_0_pfam,0.0011521830235385103
D_V_1_pfam,0.0011280130427592117
R_F_1_pfam,0.0011136181438575722
A_V_1_pfam,0.0010815199401554094
W_MUT,0.0010654031555319442
D_C_-1_pfam,0.0010570324836852748
D_H_0_pfam,0.0010473304508412423
D_G_1_pfam,0.0010470670469373464
D_Q_0_pfam,0.0010415596401154527
D_R_0_pfam,0.0010258265306553216
A_R_1_pfam,0.0010044471415382621
ub_1_pfam,0.0009830120518892818
D_G_2_pfam,0.000930131178453425
D_C_0_pfam,0.0009057894877800306
D_T_-2_pfam,0.0008994377382395344
