Feature,Importance
D_P_0_pfam,0.0030838733266546703
p_-2,0.0030482787445396554
D_S_0_pfam,0.00298323873802807
D_I_-2_pfam,0.0029442557540313974
D_T_-2_pfam,0.0028553322359013006
A_D_0_pfam,0.0028520876322699544
Phosphomimic,0.0028388545289665013
L_MUT,0.00283237424158119
A_D_2_pfam,0.0027762133303850067
A_R_0_pfam,0.002630750816077499
A_M_0_pfam,0.0025914970960560953
F_MUT,0.002542124716145728
D_T_-1_pfam,0.002534928918940524
ChargesMUT,0.0025263544105572256
D_L_1_pfam,0.002468471025565803
A_N_1_pfam,0.002403713700102226
P_MUT,0.0023922214881957377
A_T_0_pfam,0.002256009981091866
D_S_-2_pfam,0.0022063068815514424
D_V_-1_pfam,0.002185002916689865
D_H_-2_pfam,0.0021114285639452788
D_R_1_pfam,0.002054592204322234
A_R_1_pfam,0.0019802776125008464
D_E_-1_pfam,0.0019460160726876509
A_R_-2_pfam,0.0019092285601576993
D_S_1_pfam,0.0018333944447710968
D_Q_0_pfam,0.0017633735673699153
A_K_0_pfam,0.0016329392412586321
D_L_2_pfam,0.001593506525816946
E_MUT,0.0015457674707827964
ub_1_pfam,0.0015123679743899387
A_E_-1_pfam,0.0014791027851382198
ac_-1_pfam,0.0014143796002743874
D_T_0_pfam,0.0013917379158585367
D_A_1_pfam,0.001391291775676965
D_F_2_pfam,0.001379233909643819
D_V_2_pfam,0.0013743949936395258
D_R_-1_pfam,0.001351622882212188
D_Y_0_pfam,0.0012694355751077938
D_I_1_pfam,0.0012435639886450413
p_1,0.0012346262539098035
A_T_1_pfam,0.0012257584353252441
D_F_1_pfam,0.0012106372794011588
D_L_-1_pfam,0.0011827816205756628
R_N_0_pfam,0.0011720761658929437
D_A_2_pfam,0.001169639372480045
N_WT,0.0011303165014619537
A_T_-2_pfam,0.0010457597137147408
R_Y_2_pfam,0.001040531882213588
C_MUT,0.0010368736636900563
D_G_2_pfam,0.0010237093718410343
p_-1_pfam,0.001009102386536686
R_P_2_pfam,0.00100675125263355
ChargesDiff,0.0009400729581249187
A_V_0_pfam,0.0009242695204129495
D_K_2_pfam,0.0009133062553734123
D_R_2_pfam,0.0008702693563179538
A_I_1_pfam,0.0008592970294915804
A_H_-2_pfam,0.0008270158933965096
D_M_0_pfam,0.0008237670971267355
R_E_2_pfam,0.0008122697457929075
A_L_1_pfam,0.0008115338647555879
A_Q_0_pfam,0.0008088730128498732
D_F_0_pfam,0.0007912752992453183
R_G_0_pfam,0.0007875649470032405
D_I_0_pfam,0.0007794209743815988
A_V_-2_pfam,0.0007547054633224942
D_G_-2_pfam,0.0007377684535206628
D_E_-2_pfam,0.0007358489829143171
D_H_1_pfam,0.0007240097658272783
D_G_-1_pfam,0.0007055406556270942
A_Y_1_pfam,0.0007041538573987184
D_M_-1_pfam,0.0006944069208602603
R_G_2_pfam,0.0006931567284715184
me_0_pfam,0.0006749075607596201
S_MUT,0.0006368571456337673
R_MUT,0.0006262414653121764
D_S_2_pfam,0.0006213010014987082
R_G_-1_pfam,0.0006205380194248407
A_P_2_pfam,0.0006200144364867966
D_E_2_pfam,0.0005768295920810486
A_H_-1_pfam,0.0005477837755054323
A_N_-1_pfam,0.0005473269426639563
D_P_-1_pfam,0.0005459445675635793
R_WT,0.0005459319909826625
A_Y_0_pfam,0.0005329401980676696
A_F_-2_pfam,0.0005309839811081647
R_A_-1_pfam,0.0005218776420370479
A_H_0_pfam,0.0005176077392631919
A_T_2_pfam,0.0005075288182988562
L_WT,0.0005013853411955074
D_P_1_pfam,0.00045716769875258273
A_H_1_pfam,0.0004405369651051604
D_Y_-1_pfam,0.0004361801296591418
R_D_0_pfam,0.0004131328811270687
D_R_-2_pfam,0.00040319190582856424
A_S_1_pfam,0.00039982619893428527
D_W_-1_pfam,0.00039271600030505946
A_Y_-2_pfam,0.0003883686978458384
D_I_2_pfam,0.0003727815809076195
A_S_-2_pfam,0.0003699887844612056
A_S_-1_pfam,0.0003592592059074137
D_K_-2_pfam,0.0003592263981841776
R_H_1_pfam,0.0003390264909593091
D_W_-2_pfam,0.0003352304717291575
A_N_2_pfam,0.00032672756256981546
A_V_-1_pfam,0.00031140071593763847
D_E_1_pfam,0.0002934850212707161
R_G_-2_pfam,0.00028994999164438175
R_N_2_pfam,0.00028721027368436427
D_M_-2_pfam,0.0002837025210748024
A_F_-1_pfam,0.0002667483253143814
R_H_0_pfam,0.0002655362956238572
A_D_-1_pfam,0.0002608633689775033
A_L_0_pfam,0.00025205659143190986
ub_-1_pfam,0.0002501510375521005
D_Q_-1_pfam,0.00024486236985960154
D_Y_2_pfam,0.00021907954890071246
D_P_2_pfam,0.00021631301558124063
D_L_-2_pfam,0.0002051066681147325
M_MUT,0.0002040423841722336
D_D_-2_pfam,0.00020290655837960968
A_E_1_pfam,0.00019917987794144202
H_WT,0.0001988546342689017
D_C_-2_pfam,0.00019795913864460615
A_Y_-1_pfam,0.00019730166162205493
R_E_-1_pfam,0.00018989771657416702
D_M_2_pfam,0.00018219583455064873
D_F_-1_pfam,0.00018072216784809195
A_K_-2_pfam,0.0001733149148939099
A_N_-2_pfam,0.00017204199164079604
I_MUT,0.00016974255767386365
A_V_2_pfam,0.00016930635474980956
G_WT,0.00016560919805380233
R_P_1_pfam,0.0001612612446800658
R_Y_-2_pfam,0.00015100145467894537
ub_-2_pfam,0.0001403932657220351
D_D_2_pfam,0.00013786740468880947
D_N_1_pfam,0.0001357026636851366
D_I_-1_pfam,0.0001303425800900177
D_T_1_pfam,0.00012416734568250043
V_WT,0.00012372930605187557
R_A_0_pfam,0.00011468035368535973
D_MUT,0.00011404880609970794
I_WT,0.00011317636530912768
gl_0_pfam,0.00010764859991740193
A_D_1_pfam,0.00010594925784376358
p_2_pfam,0.00010547068097568246
R_S_2_pfam,0.00010534141408523403
A_Q_-2_pfam,0.00010501361130292377
A_A_-2_pfam,9.727904495068727e-05
A_P_1_pfam,9.698431946965274e-05
A_I_-2_pfam,9.471965820633129e-05
D_H_-1_pfam,9.468465623884849e-05
D_K_-1_pfam,9.065012973652775e-05
A_A_-1_pfam,8.949646922423116e-05
D_C_-1_pfam,8.827130537350493e-05
A_L_-1_pfam,8.814491772838977e-05
D_N_2_pfam,8.692975590188723e-05
T_WT,8.287137106327173e-05
A_K_2_pfam,8.229686843465656e-05
R_K_-2_pfam,8.141650530423798e-05
D_N_-2_pfam,7.513746897393966e-05
A_C_2_pfam,7.078460483451917e-05
D_F_-2_pfam,6.340805589222414e-05
R_L_1_pfam,6.040499860917311e-05
A_Y_2_pfam,6.0123880186053864e-05
ub_-1,5.708975930465088e-05
A_C_-2_pfam,5.647445208550116e-05
A_F_0_pfam,5.607407887147237e-05
A_R_2_pfam,5.483718037314408e-05
A_I_-1_pfam,5.418011295142765e-05
R_L_2_pfam,5.3343578513488125e-05
A_K_1_pfam,5.114149752201127e-05
R_K_-1_pfam,4.422735196756175e-05
A_I_0_pfam,4.273805948544969e-05
A_G_1_pfam,4.165482085478358e-05
R_H_2_pfam,3.874118340997348e-05
D_H_0_pfam,3.795901663533076e-05
R_I_0_pfam,3.779592928875239e-05
K_WT,3.757924081276973e-05
A_C_-1_pfam,3.440875867051926e-05
R_Y_-1_pfam,3.24952348814373e-05
R_V_1_pfam,3.194847741015716e-05
R_L_0_pfam,3.180790659852728e-05
R_D_1_pfam,3.1188501254868145e-05
K_MUT,3.055668668207766e-05
A_M_-2_pfam,3.00864067722327e-05
D_D_-1_pfam,2.9572552996602544e-05
R_S_-1_pfam,2.6903172038544648e-05
T_MUT,2.5136858214487575e-05
p_-2_pfam,2.5124992964038554e-05
D_C_0_pfam,2.5056377318616322e-05
A_T_-1_pfam,2.5013579510087642e-05
A_S_2_pfam,2.3174996149687317e-05
R_K_2_pfam,2.306920357536084e-05
M_WT,2.2763395134300427e-05
A_P_0_pfam,2.264898673645148e-05
R_C_-1_pfam,2.2529522996420125e-05
R_Y_0_pfam,2.0805528318462165e-05
R_N_1_pfam,2.070053089815184e-05
ac_-2_pfam,1.8918849344019812e-05
R_P_0_pfam,1.8886872340543844e-05
A_M_2_pfam,1.885578873555303e-05
m1_-1_pfam,1.8554867392002756e-05
A_E_-2_pfam,1.85312439200748e-05
A_C_1_pfam,1.4830949743783866e-05
A_Q_-1_pfam,1.426124500362976e-05
A_H_2_pfam,1.388935213327902e-05
A_F_2_pfam,1.046337647929105e-05
A_G_0_pfam,9.582722955203763e-06
m1_0_pfam,6.216656512274018e-06
R_N_-2_pfam,4.259304989634126e-06
D_Q_2_pfam,3.893676217922953e-06
R_K_0_pfam,2.9772959797757634e-06
A_K_-1_pfam,2.4935301393276566e-06
ub_0,5.159677763369347e-07
sm_0_pfam,2.95654222670453e-07
A_D_-2_pfam,2.412524152043497e-07
R_D_-2_pfam,6.569505306468105e-08
me_-1_pfam,3.4726467716059254e-10
ac_1,0.0
A_G_2_pfam,0.0
R_W_1_pfam,0.0
R_Y_1_pfam,0.0
m1_2,0.0
m2_2,0.0
ub_-2,0.0
A_E_2_pfam,0.0
A_W_-2_pfam,0.0
m3_2,0.0
R_T_1_pfam,0.0
A_I_2_pfam,0.0
me_2,0.0
sm_-2,0.0
A_P_-2_pfam,0.0
A_L_-2_pfam,0.0
A_G_-2_pfam,0.0
me_-2,0.0
gl_2,0.0
R_S_1_pfam,0.0
sm_2,0.0
R_F_1_pfam,0.0
m3_1_pfam,0.0
m1_-2_pfam,0.0
D_W_1_pfam,0.0
gl_-2_pfam,0.0
R_A_1_pfam,0.0
R_C_1_pfam,0.0
me_1_pfam,0.0
R_E_1_pfam,0.0
R_G_1_pfam,0.0
R_R_1_pfam,0.0
sm_1_pfam,0.0
R_I_1_pfam,0.0
R_K_1_pfam,0.0
ac_2,0.0
R_M_1_pfam,0.0
D_Q_-2_pfam,0.0
D_P_-2_pfam,0.0
R_Q_1_pfam,0.0
p_2,0.0
ub_2,0.0
m3_-2_pfam,0.0
E_WT,0.0
R_C_2_pfam,0.0
R_D_2_pfam,0.0
G_MUT,0.0
R_F_2_pfam,0.0
A_WT,0.0
C_WT,0.0
R_I_2_pfam,0.0
D_WT,0.0
R_M_2_pfam,0.0
H_MUT,0.0
W_WT,0.0
F_WT,0.0
R_Q_2_pfam,0.0
R_R_2_pfam,0.0
Q_WT,0.0
R_T_2_pfam,0.0
R_V_2_pfam,0.0
R_W_2_pfam,0.0
R_A_2_pfam,0.0
D_W_2_pfam,0.0
A_W_2_pfam,0.0
m3_2_pfam,0.0
ac_2_pfam,0.0
m3_-2,0.0
D_C_2_pfam,0.0
gl_2_pfam,0.0
m1_2_pfam,0.0
m2_-2,0.0
m2_2_pfam,0.0
m1_-2,0.0
me_2_pfam,0.0
ub_2_pfam,0.0
gl_-2,0.0
Y_MUT,0.0
W_MUT,0.0
V_MUT,0.0
Q_MUT,0.0
sm_2_pfam,0.0
N_MUT,0.0
ac_-2,0.0
m2_-2_pfam,0.0
D_Q_1_pfam,0.0
gl_1,0.0
m2_-1_pfam,0.0
m1_0,0.0
R_D_-1_pfam,0.0
gl_0,0.0
ac_0,0.0
m2_1,0.0
sm_-1_pfam,0.0
m3_1,0.0
m3_-1_pfam,0.0
me_1,0.0
A_R_-1_pfam,0.0
sm_1,0.0
R_C_0_pfam,0.0
D_N_-1_pfam,0.0
R_E_0_pfam,0.0
R_F_0_pfam,0.0
ub_1,0.0
ac_1_pfam,0.0
gl_1_pfam,0.0
m2_0,0.0
R_F_-1_pfam,0.0
R_H_-1_pfam,0.0
m3_0,0.0
A_C_0_pfam,0.0
m1_1,0.0
R_W_-1_pfam,0.0
m3_0_pfam,0.0
R_V_-1_pfam,0.0
R_T_-1_pfam,0.0
m2_0_pfam,0.0
R_R_-1_pfam,0.0
R_Q_-1_pfam,0.0
R_P_-1_pfam,0.0
A_W_0_pfam,0.0
R_N_-1_pfam,0.0
R_M_-1_pfam,0.0
R_L_-1_pfam,0.0
sm_0,0.0
me_0,0.0
R_I_-1_pfam,0.0
A_W_-1_pfam,0.0
R_M_0_pfam,0.0
R_A_-2_pfam,0.0
D_C_1_pfam,0.0
A_Q_1_pfam,0.0
me_-1,0.0
R_L_-2_pfam,0.0
m3_-1,0.0
A_V_1_pfam,0.0
A_W_1_pfam,0.0
R_I_-2_pfam,0.0
m2_-1,0.0
m1_-1,0.0
gl_-1_pfam,0.0
R_H_-2_pfam,0.0
gl_-1,0.0
ac_-1,0.0
R_F_-2_pfam,0.0
R_E_-2_pfam,0.0
sm_-2_pfam,0.0
me_-2_pfam,0.0
R_C_-2_pfam,0.0
R_M_-2_pfam,0.0
p_-1,0.0
A_M_1_pfam,0.0
R_P_-2_pfam,0.0
m1_1_pfam,0.0
R_Q_0_pfam,0.0
R_R_0_pfam,0.0
R_S_0_pfam,0.0
R_T_0_pfam,0.0
A_M_-1_pfam,0.0
R_W_0_pfam,0.0
A_G_-1_pfam,0.0
A_A_1_pfam,0.0
m2_1_pfam,0.0
R_W_-2_pfam,0.0
R_V_-2_pfam,0.0
sm_-1,0.0
R_T_-2_pfam,0.0
R_S_-2_pfam,0.0
R_R_-2_pfam,0.0
R_Q_-2_pfam,0.0
A_P_-1_pfam,0.0
